Timestamp,Temp,Humidity,Noise,Motion,Button,Status
2025-06-11 00:37:44,30.0,46.8,61.1,0,1,Critical
2025-06-11 00:37:44,30.0,46.8,61.1,0,1,Critical
2025-06-11 00:37:45,30.0,46.8,61.1,0,1,Critical
2025-06-11 00:37:45,30.0,46.8,61.1,0,1,Critical
2025-06-11 00:37:45,30.0,46.8,61.1,0,1,Critical
2025-06-11 00:37:46,30.0,46.8,61.1,0,1,Critical
2025-06-11 00:37:46,30.0,46.8,61.1,0,0,Balanced
2025-06-11 00:37:46,30.0,46.8,61.1,0,0,Balanced
2025-06-11 00:37:46,30.0,46.8,61.1,0,0,Balanced
2025-06-11 00:37:47,30.0,46.8,61.1,0,0,Balanced
2025-06-11 00:37:47,30.0,46.8,61.1,0,0,Balanced
2025-06-11 00:37:47,30.0,46.8,61.1,0,0,Balanced
2025-06-11 00:37:48,30.0,46.8,61.1,0,0,Balanced
2025-06-11 00:37:48,30.0,46.8,61.1,0,0,Balanced
2025-06-11 00:37:48,30.0,46.8,61.1,0,0,Balanced
2025-06-11 00:37:48,27.9,46.8,61.1,0,0,Balanced
2025-06-11 00:37:48,27.9,49.4,61.1,0,0,Balanced
2025-06-11 00:37:48,27.9,49.4,38.0,0,0,Balanced
2025-06-11 00:37:48,27.9,49.4,38.0,0,0,Balanced
2025-06-11 00:37:49,27.9,49.4,38.0,0,0,Balanced
2025-06-11 00:37:49,27.9,49.4,38.0,0,0,Balanced
2025-06-11 00:37:49,27.9,49.4,38.0,0,0,Balanced
2025-06-11 00:37:50,27.9,49.4,38.0,0,0,Balanced
2025-06-11 00:37:50,27.9,49.4,38.0,0,0,Balanced
2025-06-11 00:37:50,27.9,49.4,38.0,0,0,Balanced
2025-06-11 00:37:50,27.9,49.4,38.0,0,0,Balanced
2025-06-11 00:37:50,27.9,49.4,38.0,0,0,Balanced
2025-06-11 00:37:51,27.9,49.4,38.0,0,0,Balanced
2025-06-11 00:37:51,27.9,49.4,38.0,0,0,Balanced
2025-06-11 00:37:51,27.9,49.4,38.0,0,0,Balanced
2025-06-11 00:37:51,27.9,49.4,38.0,0,0,Balanced
2025-06-11 00:37:51,27.9,49.4,38.0,0,0,Balanced
2025-06-11 00:37:52,27.9,49.4,38.0,0,0,Balanced
2025-06-11 00:37:52,27.9,49.4,38.0,0,0,Balanced
2025-06-11 00:37:52,27.9,49.4,38.0,0,0,Balanced
2025-06-11 00:37:53,27.9,49.4,38.0,0,0,Balanced
2025-06-11 00:37:53,27.9,49.4,38.0,0,0,Balanced
2025-06-11 00:37:53,27.9,49.4,89.6,0,0,Tense
2025-06-11 00:37:53,27.9,49.4,89.6,0,0,Tense
2025-06-11 00:37:53,27.9,49.4,89.6,0,0,Tense
2025-06-11 00:37:53,27.9,49.4,89.6,0,0,Tense
2025-06-11 00:37:54,27.9,49.4,89.6,0,0,Tense
2025-06-11 00:37:54,27.9,49.4,89.6,0,0,Tense
2025-06-11 00:37:54,27.9,49.4,89.6,0,0,Tense
2025-06-11 00:37:54,27.9,49.4,89.6,0,0,Tense
2025-06-11 00:37:54,27.9,49.4,89.6,0,0,Tense
2025-06-11 00:37:54,27.9,72.8,89.6,0,0,Tense
2025-06-11 00:37:55,27.9,72.8,89.6,0,0,Tense
2025-06-11 00:37:55,27.9,72.8,89.6,0,0,Tense
2025-06-11 00:37:55,27.9,72.8,89.6,0,0,Tense
2025-06-11 00:37:55,27.9,72.8,89.6,0,0,Tense
2025-06-11 00:37:55,27.7,72.8,89.6,0,0,Tense
2025-06-11 00:37:56,27.7,72.8,89.6,0,0,Tense
2025-06-11 00:37:56,27.7,72.8,89.6,0,0,Tense
2025-06-11 00:37:56,27.7,72.8,89.6,0,0,Tense
2025-06-11 00:37:56,27.7,72.8,89.6,0,0,Tense
2025-06-11 00:37:57,27.7,72.8,89.6,0,0,Tense
2025-06-11 00:37:57,27.7,72.8,89.6,0,0,Tense
2025-06-11 00:37:57,27.7,72.8,89.6,0,0,Tense
2025-06-11 00:37:57,27.7,72.8,89.6,0,0,Tense
2025-06-11 00:37:57,27.7,72.8,89.6,0,0,Tense
2025-06-11 00:37:57,27.7,72.8,89.6,0,0,Tense
2025-06-11 00:37:58,27.7,72.8,89.6,0,0,Tense
2025-06-11 00:37:58,27.7,72.8,89.6,0,0,Tense
2025-06-11 00:37:58,27.7,72.8,89.6,0,0,Tense
2025-06-11 00:37:58,27.7,72.8,89.6,0,0,Tense
2025-06-11 00:37:58,27.7,72.8,89.6,0,0,Tense
2025-06-11 00:37:59,30.8,72.8,89.6,0,0,Tense
2025-06-11 00:37:59,30.8,72.8,89.6,0,0,Stressed
2025-06-11 00:37:59,30.8,72.8,89.6,0,0,Stressed
2025-06-11 00:37:59,30.8,72.8,89.6,0,0,Stressed
2025-06-11 00:37:59,30.8,72.8,89.6,0,0,Stressed
2025-06-11 00:38:00,30.8,72.8,89.6,0,0,Stressed
2025-06-11 00:38:00,30.8,72.8,89.6,0,0,Stressed
2025-06-11 00:38:00,30.8,72.8,89.6,0,0,Stressed
2025-06-11 00:38:00,30.8,72.8,89.6,0,0,Stressed
2025-06-11 00:38:00,30.8,72.8,89.6,0,0,Stressed
2025-06-11 00:38:01,30.8,72.8,89.6,0,0,Stressed
2025-06-11 00:38:01,30.8,72.8,89.6,0,0,Stressed
2025-06-11 00:38:01,30.8,72.8,89.6,0,0,Stressed
2025-06-11 00:38:01,30.8,72.8,89.6,0,0,Stressed
2025-06-11 00:38:01,30.8,72.8,89.6,0,0,Stressed
2025-06-11 00:38:01,30.8,72.8,89.6,0,0,Stressed
2025-06-11 00:38:01,30.8,72.8,89.6,0,0,Stressed
2025-06-11 00:38:02,30.8,74.1,89.6,0,0,Stressed
2025-06-11 00:38:02,30.8,74.1,89.6,0,0,Stressed
2025-06-11 00:38:02,30.8,74.1,89.6,0,0,Stressed
2025-06-11 00:38:02,30.8,74.1,89.6,0,0,Stressed
2025-06-11 00:38:02,30.8,74.1,89.6,0,0,Stressed
2025-06-11 00:38:02,30.8,74.1,89.6,0,0,Stressed
2025-06-11 00:38:03,30.8,74.1,89.6,0,0,Stressed
2025-06-11 00:38:03,30.8,74.1,89.6,0,0,Stressed
2025-06-11 00:38:03,30.8,74.1,89.6,0,0,Stressed
2025-06-11 00:38:03,30.8,74.1,89.6,0,0,Stressed
2025-06-11 00:38:03,30.8,74.1,89.6,0,0,Stressed
2025-06-11 00:38:03,30.8,74.1,89.6,0,0,Stressed
2025-06-11 00:38:03,30.8,74.1,41.7,0,0,Stressed
2025-06-11 00:38:04,30.8,74.1,41.7,0,0,Tense
2025-06-11 00:38:04,30.8,74.1,41.7,0,0,Tense
2025-06-11 00:38:04,30.8,74.1,41.7,0,0,Tense
2025-06-11 00:38:04,26.8,74.1,41.7,0,0,Tense
2025-06-11 00:38:04,26.8,74.1,41.7,0,0,Balanced
2025-06-11 00:38:04,26.8,74.1,41.7,0,0,Balanced
2025-06-11 00:38:05,26.8,74.1,41.7,0,0,Balanced
2025-06-11 00:38:05,26.8,74.1,41.7,0,0,Balanced
2025-06-11 00:38:05,26.8,67.8,41.7,0,0,Balanced
2025-06-11 00:38:05,26.8,67.8,41.7,0,0,Calm
2025-06-11 00:38:05,26.8,67.8,41.7,0,0,Calm
2025-06-11 00:38:06,26.8,67.8,41.7,0,0,Calm
2025-06-11 00:38:06,26.8,67.8,41.7,0,0,Calm
2025-06-11 00:38:06,26.8,67.8,41.7,0,0,Calm
2025-06-11 00:38:06,26.8,67.8,41.7,0,0,Calm
2025-06-11 00:38:06,26.8,67.8,41.7,0,0,Calm
2025-06-11 00:38:07,26.8,67.8,41.7,0,0,Calm
2025-06-11 00:38:07,26.8,67.8,41.7,0,0,Calm
2025-06-11 00:39:26,0,0,0,0,0,Balanced
2025-06-11 00:39:27,0,0,0,0,0,Balanced
2025-06-11 00:39:28,0,0,56.9,0,0,Balanced
2025-06-11 00:39:28,0,70.4,56.9,0,0,Balanced
2025-06-11 00:39:28,26.5,70.4,56.9,0,0,Balanced
2025-06-11 00:39:29,26.5,70.4,56.9,0,0,Balanced
2025-06-11 00:39:30,26.5,70.4,56.9,0,1,Critical
2025-06-11 00:39:30,26.5,70.4,56.9,0,1,Critical
2025-06-11 00:39:31,26.5,70.4,56.9,0,1,Critical
2025-06-11 00:39:31,26.5,70.4,56.9,0,1,Critical
2025-06-11 00:39:32,26.5,70.4,56.9,0,1,Critical
2025-06-11 00:39:32,26.5,70.4,56.9,0,0,Balanced
2025-06-11 00:39:32,26.5,70.4,56.9,0,0,Balanced
2025-06-11 00:39:33,26.5,70.4,56.9,0,0,Balanced
2025-06-11 00:39:33,26.5,70.4,41.2,0,0,Balanced
2025-06-11 00:39:33,26.5,61.1,41.2,0,0,Calm
2025-06-11 00:39:33,31.3,61.1,41.2,0,0,Balanced
2025-06-11 00:39:34,31.3,61.1,41.2,0,0,Balanced
2025-06-11 00:39:34,31.3,61.1,41.2,0,1,Critical
2025-06-11 00:39:34,31.3,61.1,41.2,0,1,Critical
2025-06-11 00:39:34,31.3,61.1,41.2,0,1,Critical
2025-06-11 00:39:35,31.3,61.1,41.2,0,1,Critical
2025-06-11 00:39:35,31.3,61.1,41.2,0,1,Critical
2025-06-11 00:39:35,31.3,61.1,41.2,0,1,Critical
2025-06-11 00:39:36,31.3,61.1,41.2,0,1,Critical
2025-06-11 00:39:36,31.3,61.1,41.2,0,0,Balanced
2025-06-11 00:39:36,31.3,61.1,41.2,0,0,Balanced
2025-06-11 00:39:36,31.3,61.1,41.2,0,0,Balanced
2025-06-11 00:39:37,31.3,61.1,41.2,0,0,Balanced
2025-06-11 00:39:37,31.3,61.1,41.2,0,0,Balanced
2025-06-11 00:39:37,31.3,61.1,41.2,0,0,Balanced
2025-06-11 00:39:37,31.3,61.1,41.2,0,0,Balanced
2025-06-11 00:39:38,31.3,61.1,41.2,0,0,Balanced
2025-06-11 00:39:38,28.6,61.1,41.2,0,0,Calm
2025-06-11 00:39:38,28.6,61.1,41.2,0,0,Calm
2025-06-11 00:39:38,28.6,61.1,41.2,0,0,Calm
2025-06-11 00:39:39,28.6,61.1,41.2,0,0,Calm
2025-06-11 00:39:39,28.6,61.1,41.2,0,0,Calm
2025-06-11 00:39:39,28.6,61.1,41.2,0,0,Calm
2025-06-11 00:39:39,28.6,61.1,41.2,0,0,Calm
2025-06-11 00:39:40,28.6,61.1,41.2,0,0,Calm
2025-06-11 00:39:40,28.6,61.1,41.2,0,0,Calm
2025-06-11 00:39:41,28.6,61.1,41.2,0,0,Calm
2025-06-11 00:39:41,28.6,58.6,41.2,0,0,Calm
2025-06-11 00:39:41,28.6,58.6,41.2,0,0,Calm
2025-06-11 00:39:41,28.6,58.6,41.2,0,0,Calm
2025-06-11 00:39:42,28.6,58.6,41.2,0,0,Calm
2025-06-11 00:39:42,28.6,58.6,41.2,0,0,Calm
2025-06-11 00:39:42,28.6,58.6,41.2,0,0,Calm
2025-06-11 00:39:43,28.6,58.6,41.2,0,0,Calm
2025-06-11 00:39:43,28.6,58.6,41.2,0,0,Calm
2025-06-11 00:39:43,28.6,58.6,41.2,0,0,Calm
2025-06-11 00:39:43,28.6,58.6,41.2,0,0,Calm
2025-06-11 00:39:44,28.6,58.6,41.2,0,0,Calm
2025-06-11 00:39:44,28.6,58.6,41.2,0,0,Calm
2025-06-11 00:39:44,28.6,58.6,41.2,0,0,Calm
2025-06-11 00:39:44,28.6,58.6,41.2,0,0,Calm
2025-06-11 00:39:45,28.6,58.6,41.2,0,0,Calm
2025-06-11 00:39:45,28.6,58.6,41.2,0,0,Calm
2025-06-11 00:39:45,28.6,58.6,41.2,0,0,Calm
2025-06-11 00:39:45,28.6,58.6,41.2,0,0,Calm
2025-06-11 00:39:45,28.6,58.6,41.2,0,0,Calm
2025-06-11 00:39:46,28.6,58.6,54.9,0,0,Calm
2025-06-11 00:39:46,28.6,58.6,54.9,0,0,Calm
2025-06-11 00:39:46,28.6,58.6,54.9,0,0,Calm
2025-06-11 00:39:46,28.6,58.6,54.9,0,0,Calm
2025-06-11 00:39:46,28.6,58.6,54.9,0,0,Calm
2025-06-11 00:39:47,28.6,58.6,54.9,0,0,Calm
2025-06-11 00:39:47,28.6,58.6,54.9,0,0,Calm
2025-06-11 00:39:47,28.6,58.6,54.9,0,0,Calm
2025-06-11 00:39:47,28.6,58.6,54.9,0,0,Calm
2025-06-11 00:39:47,28.6,58.6,54.9,0,0,Calm
2025-06-11 00:39:48,28.6,58.6,54.9,0,0,Calm
2025-06-11 00:39:48,28.6,58.6,54.9,0,0,Calm
2025-06-11 00:39:48,28.6,58.6,46.5,0,0,Calm
2025-06-11 00:39:48,28.6,58.6,46.5,0,0,Calm
2025-06-11 00:39:48,28.6,65.0,46.5,0,0,Calm
2025-06-11 00:39:49,28.6,65.0,46.5,0,0,Calm
2025-06-11 00:39:49,28.6,65.0,46.5,0,0,Calm
2025-06-11 00:39:49,28.6,65.0,46.5,0,0,Calm
2025-06-11 00:39:49,28.6,65.0,46.5,0,0,Calm
2025-06-11 00:39:49,28.6,65.0,46.5,0,0,Calm
2025-06-11 00:39:50,28.6,65.0,46.5,0,0,Calm
2025-06-11 00:39:50,28.6,65.0,46.5,0,0,Calm
2025-06-11 00:39:50,28.6,65.0,46.5,0,0,Calm
2025-06-11 00:39:50,28.6,65.0,46.5,0,0,Calm
2025-06-11 00:39:50,28.6,65.0,46.5,0,0,Calm
2025-06-11 00:39:51,28.6,65.0,46.5,0,0,Calm
2025-06-11 00:39:51,28.6,65.0,46.5,0,0,Calm
2025-06-11 00:39:51,28.6,65.0,46.5,0,0,Calm
2025-06-11 00:39:51,28.6,65.0,46.5,0,0,Calm
2025-06-11 00:39:51,28.6,65.0,46.5,0,0,Calm
2025-06-11 00:39:52,28.6,65.0,46.5,0,0,Calm
2025-06-11 00:39:52,28.6,65.0,46.5,0,0,Calm
2025-06-11 00:39:52,28.6,65.0,46.5,0,0,Calm
2025-06-11 00:39:52,28.6,65.0,46.5,0,0,Calm
2025-06-11 00:39:52,28.6,65.0,46.5,0,0,Calm
2025-06-11 00:39:53,27.3,65.0,46.5,0,0,Calm
2025-06-11 00:39:53,27.3,65.0,46.5,0,0,Calm
2025-06-11 00:39:53,27.3,65.0,46.5,0,0,Calm
2025-06-11 00:39:53,27.3,65.0,46.5,0,0,Calm
2025-06-11 00:39:53,27.3,65.0,46.5,0,0,Calm
2025-06-11 00:39:54,27.3,65.0,46.5,0,0,Calm
2025-06-11 00:39:54,27.3,65.0,46.5,0,0,Calm
2025-06-11 00:39:54,27.3,65.0,46.5,0,0,Calm
2025-06-11 00:39:54,27.3,65.0,46.5,0,0,Calm
2025-06-11 00:39:55,27.3,65.0,46.5,0,0,Calm
2025-06-11 00:39:55,27.3,65.0,46.5,0,0,Calm
2025-06-11 00:39:55,27.3,65.0,46.5,0,0,Calm
2025-06-11 00:39:55,27.3,65.0,46.5,0,0,Calm
2025-06-11 00:39:55,27.3,65.0,46.5,0,0,Calm
2025-06-11 00:39:56,27.3,65.0,46.5,0,0,Calm
2025-06-11 00:39:56,27.3,65.0,46.5,0,0,Calm
2025-06-11 00:39:56,27.3,65.0,46.5,0,0,Calm
2025-06-11 00:39:56,27.3,65.0,46.5,0,0,Calm
2025-06-11 00:39:56,27.3,65.0,46.5,0,0,Calm
2025-06-11 00:39:57,27.3,65.0,46.5,0,0,Calm
2025-06-11 00:39:57,27.3,65.0,46.5,0,0,Calm
2025-06-11 00:39:57,27.3,65.0,46.5,0,0,Calm
2025-06-11 00:39:57,27.3,65.0,46.5,0,0,Calm
2025-06-11 00:39:57,27.3,65.0,46.5,0,0,Calm
2025-06-11 00:39:58,27.3,65.0,46.5,0,0,Calm
2025-06-11 00:39:58,27.3,65.0,46.5,0,0,Calm
2025-06-11 00:39:58,27.3,65.0,46.5,0,0,Calm
2025-06-11 00:39:58,27.3,65.0,46.5,0,0,Calm
2025-06-11 00:39:59,27.3,65.0,46.5,0,0,Calm
2025-06-11 00:39:59,27.3,65.0,73.3,0,0,Calm
2025-06-11 00:39:59,27.3,65.0,73.3,0,0,Balanced
2025-06-11 00:39:59,27.3,65.0,73.3,0,0,Balanced
2025-06-11 00:39:59,27.3,65.0,73.3,0,0,Balanced
2025-06-11 00:40:00,27.3,65.0,73.3,0,0,Balanced
2025-06-11 00:40:00,27.3,65.0,73.3,0,0,Balanced
2025-06-11 00:40:00,27.3,65.0,73.3,0,0,Balanced
2025-06-11 00:40:00,27.3,65.0,73.3,0,0,Balanced
2025-06-11 00:40:00,27.3,65.0,73.3,0,0,Balanced
2025-06-11 00:40:01,27.3,65.0,73.3,0,0,Balanced
2025-06-11 00:40:01,27.3,65.0,73.3,0,0,Balanced
2025-06-11 00:40:01,27.3,65.0,73.3,0,0,Balanced
2025-06-11 00:40:01,27.3,65.0,73.3,0,0,Balanced
2025-06-11 00:40:02,27.3,65.0,73.3,0,0,Balanced
2025-06-11 00:40:02,27.3,65.0,73.3,0,0,Balanced
2025-06-11 00:40:02,27.3,65.0,73.3,0,0,Balanced
2025-06-11 00:40:02,27.3,65.0,73.3,0,0,Balanced
2025-06-11 00:40:03,27.3,65.0,73.3,0,0,Balanced
2025-06-11 00:40:03,27.3,65.0,73.3,0,0,Balanced
2025-06-11 00:40:03,27.3,65.0,73.3,0,0,Balanced
2025-06-11 00:40:03,27.3,65.0,73.3,0,0,Balanced
2025-06-11 00:40:03,27.3,65.0,73.3,0,0,Balanced
2025-06-11 00:40:03,27.3,65.0,73.3,0,0,Balanced
2025-06-11 00:40:04,27.3,65.0,73.3,0,0,Balanced
2025-06-11 00:40:04,27.3,65.0,73.3,0,0,Balanced
2025-06-11 00:40:04,27.3,65.0,73.3,0,0,Balanced
2025-06-11 00:40:05,27.3,65.0,73.3,0,0,Balanced
2025-06-11 00:40:05,27.3,65.0,73.3,0,0,Balanced
2025-06-11 00:40:05,27.3,65.0,73.3,0,0,Balanced
2025-06-11 00:40:05,27.3,65.0,73.3,0,0,Balanced
2025-06-11 00:40:06,27.3,65.0,73.3,0,0,Balanced
2025-06-11 00:40:06,27.3,65.0,73.3,0,0,Balanced
2025-06-11 00:40:06,27.3,65.0,73.3,0,0,Balanced
2025-06-11 00:40:06,27.3,65.0,73.3,0,0,Balanced
2025-06-11 00:40:07,27.3,65.0,73.3,0,0,Balanced
2025-06-11 00:40:07,27.3,63.9,73.3,0,0,Balanced
2025-06-11 00:40:07,27.3,63.9,73.3,0,0,Balanced
2025-06-11 00:40:07,27.3,63.9,73.3,0,0,Balanced
2025-06-11 00:40:07,27.3,63.9,73.3,0,0,Balanced
2025-06-11 00:40:08,27.3,63.9,73.3,0,0,Balanced
2025-06-11 00:40:08,27.3,63.9,73.3,0,0,Balanced
2025-06-11 00:40:08,27.3,63.9,73.3,0,0,Balanced
2025-06-11 00:40:08,27.3,63.9,73.3,0,0,Balanced
2025-06-11 00:40:09,27.3,63.9,73.3,0,0,Balanced
2025-06-11 00:40:09,27.3,63.9,73.3,0,0,Balanced
2025-06-11 00:40:09,27.3,63.9,73.3,0,0,Balanced
2025-06-11 00:40:09,27.3,63.9,73.3,0,0,Balanced
2025-06-11 00:40:10,27.3,63.9,73.3,0,0,Balanced
2025-06-11 00:40:10,27.3,63.9,73.3,0,0,Balanced
2025-06-11 00:40:10,27.3,63.9,73.3,0,0,Balanced
2025-06-11 00:40:10,27.3,63.9,73.3,0,0,Balanced
2025-06-11 00:40:11,27.3,63.9,73.3,0,0,Balanced
2025-06-11 00:40:11,27.3,63.9,73.3,0,0,Balanced
2025-06-11 00:40:11,27.3,63.9,73.3,0,0,Balanced
2025-06-11 00:40:11,27.3,63.9,73.3,0,0,Balanced
2025-06-11 00:40:12,27.3,63.9,73.3,0,0,Balanced
2025-06-11 00:40:12,27.3,63.9,73.3,0,0,Balanced
2025-06-11 00:40:12,27.3,63.9,73.3,0,0,Balanced
2025-06-11 00:40:12,27.3,63.9,73.3,0,0,Balanced
2025-06-11 00:40:13,27.3,63.9,73.3,0,0,Balanced
2025-06-11 00:40:13,27.3,63.9,73.3,0,0,Balanced
2025-06-11 00:40:13,27.3,63.9,73.3,0,0,Balanced
2025-06-11 00:40:14,27.3,63.9,73.3,0,0,Balanced
2025-06-11 00:40:14,27.3,63.9,73.3,0,0,Balanced
2025-06-11 00:40:14,27.3,63.9,73.3,0,0,Balanced
2025-06-11 00:40:14,27.3,63.9,73.3,0,0,Balanced
2025-06-11 00:40:15,27.3,63.9,73.3,0,0,Balanced
2025-06-11 00:40:15,27.3,63.9,73.3,0,0,Balanced
2025-06-11 00:40:15,27.3,63.9,73.3,0,0,Balanced
2025-06-11 00:40:15,27.3,63.9,73.3,0,0,Balanced
2025-06-11 00:40:16,27.3,63.9,73.3,0,0,Balanced
2025-06-11 00:40:16,27.3,63.9,73.3,0,0,Balanced
2025-06-11 00:40:16,27.3,63.9,73.3,0,0,Balanced
2025-06-11 00:40:16,27.3,63.9,73.3,0,0,Balanced
2025-06-11 00:40:17,27.3,63.9,73.3,0,0,Balanced
2025-06-11 00:40:17,27.3,63.9,73.3,0,0,Balanced
2025-06-11 00:40:17,27.3,63.9,73.3,0,0,Balanced
2025-06-11 00:40:17,27.3,63.9,73.3,0,0,Balanced
2025-06-11 00:40:18,27.3,63.9,73.3,0,0,Balanced
2025-06-11 00:40:18,27.3,63.9,73.3,0,0,Balanced
2025-06-11 00:40:18,27.3,63.9,73.3,0,0,Balanced
2025-06-11 00:40:18,27.3,63.9,73.3,0,0,Balanced
2025-06-11 00:40:19,27.3,63.9,73.3,0,0,Balanced
2025-06-11 00:40:19,27.3,63.9,73.3,0,0,Balanced
2025-06-11 00:40:19,27.3,63.9,73.3,0,0,Balanced
2025-06-11 00:40:19,31.0,63.9,73.3,0,0,Balanced
2025-06-11 00:40:20,31.0,63.9,73.3,0,0,Tense
2025-06-11 00:40:20,31.0,63.9,73.3,0,0,Tense
2025-06-11 00:40:20,31.0,63.9,73.3,0,0,Tense
2025-06-11 00:40:20,31.0,63.9,73.3,0,0,Tense
2025-06-11 00:40:21,31.0,63.9,73.3,0,0,Tense
2025-06-11 00:40:21,31.0,63.9,73.3,0,0,Tense
2025-06-11 00:40:21,31.0,63.9,73.3,0,0,Tense
2025-06-11 00:40:21,31.0,63.9,73.3,0,0,Tense
2025-06-11 00:40:22,31.0,63.9,73.3,0,0,Tense
2025-06-11 00:40:22,31.0,63.9,73.3,0,0,Tense
2025-06-11 00:40:22,31.0,63.9,73.3,0,0,Tense
2025-06-11 00:40:22,31.0,63.9,73.3,0,0,Tense
2025-06-11 00:40:23,31.0,63.9,73.3,0,0,Tense
2025-06-11 00:40:23,31.0,63.9,73.3,0,0,Tense
2025-06-11 00:40:23,31.0,63.9,73.3,0,0,Tense
2025-06-11 00:40:24,31.0,63.9,73.3,0,0,Tense
2025-06-11 00:40:24,31.0,63.9,73.3,0,0,Tense
2025-06-11 00:40:24,31.0,63.9,73.3,0,0,Tense
2025-06-11 00:40:24,31.0,63.9,73.3,0,0,Tense
2025-06-11 00:40:25,31.0,63.9,73.3,0,0,Tense
2025-06-11 00:40:25,31.0,63.9,73.3,0,0,Tense
2025-06-11 00:40:25,31.0,63.9,73.3,0,0,Tense
2025-06-11 00:40:25,31.0,63.9,73.3,0,0,Tense
2025-06-11 00:40:26,31.0,63.9,73.3,0,0,Tense
2025-06-11 00:40:26,31.0,63.9,73.3,0,0,Tense
2025-06-11 00:40:26,31.0,63.9,73.3,0,0,Tense
2025-06-11 00:40:26,31.0,63.9,73.3,0,0,Tense
2025-06-11 00:40:27,31.0,63.9,73.3,0,0,Tense
2025-06-11 00:40:27,31.0,63.9,73.3,0,0,Tense
2025-06-11 00:40:27,31.0,63.9,73.3,0,0,Tense
2025-06-11 00:40:28,31.0,63.9,73.3,0,0,Tense
2025-06-11 00:40:28,31.0,63.9,73.3,0,0,Tense
2025-06-11 00:40:28,31.0,63.9,73.3,0,0,Tense
2025-06-11 00:40:28,31.0,63.9,73.3,0,0,Tense
2025-06-11 00:40:29,31.0,63.9,73.3,0,0,Tense
2025-06-11 00:40:29,31.0,63.9,73.3,0,0,Tense
2025-06-11 00:40:29,31.0,63.9,73.3,0,0,Tense
2025-06-11 00:40:29,31.0,63.9,73.3,0,0,Tense
2025-06-11 00:40:29,31.0,63.9,73.3,0,0,Tense
2025-06-11 00:40:30,31.0,63.9,73.3,0,0,Tense
2025-06-11 00:40:30,31.0,63.9,73.3,0,0,Tense
2025-06-11 00:40:31,31.0,63.9,73.3,0,0,Tense
2025-06-11 00:40:31,31.0,63.9,73.3,0,0,Tense
2025-06-11 00:40:31,31.0,63.9,73.3,0,0,Tense
2025-06-11 00:40:32,31.0,63.9,73.3,0,0,Tense
2025-06-11 00:40:32,31.0,63.9,73.3,0,0,Tense
2025-06-11 00:40:32,31.0,63.9,73.3,0,0,Tense
2025-06-11 00:40:33,31.0,63.9,73.3,0,0,Tense
2025-06-11 00:40:33,31.0,63.9,73.3,0,0,Tense
2025-06-11 00:40:33,31.0,63.9,73.3,0,0,Tense
2025-06-11 00:40:34,31.0,63.9,73.3,0,0,Tense
2025-06-11 00:40:34,31.0,63.9,73.3,0,0,Tense
2025-06-11 00:40:34,31.0,63.9,73.3,0,0,Tense
2025-06-11 00:40:34,31.0,63.9,73.3,0,0,Tense
2025-06-11 00:40:35,31.0,63.9,73.3,0,0,Tense
2025-06-11 00:40:35,31.0,63.9,73.3,0,0,Tense
2025-06-11 00:40:35,31.0,63.9,73.3,0,0,Tense
2025-06-11 00:40:36,31.0,63.9,73.3,0,0,Tense
2025-06-11 00:40:36,31.0,63.9,73.3,0,0,Tense
2025-06-11 00:40:36,31.0,63.9,73.3,0,0,Tense
